price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,product_color,product_variation_inventory,shipping_option_price,countries_shipped_to,has_urgency_banner,merchant_rating_count,merchant_rating
11.0,10000,1,3.86,2102,981.0,445.0,301.0,141.0,234.0,0,0,0,0,multicolor,50,2,39,0.0,14284,4.025623074768972
9.0,1000,1,3.92,317,151.0,72.0,45.0,17.0,32.0,0,0,0,0,red,50,3,34,0.0,8043,4.165982842223051
8.0,10000,0,4.19,3679,2077.0,783.0,446.0,192.0,181.0,1,0,1,0,black,50,3,37,0.0,80713,4.187813611190267
8.0,100,0,4.39,23,15.0,4.0,3.0,0.0,1.0,0,0,0,0,blue,4,2,20,1.0,107,3.897196261682243
11.0,100,0,3.65,31,12.0,4.0,8.0,6.0,1.0,0,0,0,0,black,50,2,34,0.0,5311,4.034645076256825
15.0,50,1,4.4,10,5.0,4.0,1.0,0.0,0.0,0,0,0,0,green,2,4,36,0.0,34,3.676470588235294
16.0,100,1,3.44,27,13.0,2.0,2.0,4.0,6.0,0,0,0,0,black,50,4,35,0.0,572,3.367132867132867
5.0,5000,1,2.94,667,175.0,90.0,127.0,70.0,205.0,0,0,0,0,white,50,2,25,0.0,8740,4.230320366132723
13.0,100,0,4.11,47,29.0,6.0,4.0,4.0,4.0,0,0,0,0,brown,50,3,40,1.0,9078,3.878166997135933
20.0,100,1,3.2,60,22.0,7.0,9.0,5.0,17.0,0,0,0,0,green,50,6,36,0.0,64,3.25
16.0,100,1,3.73,89,39.0,21.0,10.0,4.0,15.0,0,0,0,0,yellow,50,5,41,1.0,130598,3.946790915634237
1.0,100,0,3.56,52,22.0,8.0,9.0,3.0,10.0,0,0,0,0,white,2,1,40,0.0,91631,3.83793694273772
9.0,20000,1,3.31,3344,1162.0,542.0,559.0,339.0,742.0,0,0,0,0,white,50,3,33,0.0,25356,3.9025477204606407
14.0,1000,0,4.26,429,262.0,81.0,46.0,14.0,26.0,1,0,1,0,multicolor,50,3,22,1.0,1178,4.223259762308999
6.0,6,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,white,10,2,43,0.0,65189,4.049640276733805
7.0,100,0,2.75,4,1.0,1.0,0.0,0.0,2.0,0,0,0,0,yellow,9,2,24,1.0,10474,3.908535421042582
11.0,5000,0,3.91,487,244.0,90.0,67.0,36.0,50.0,0,0,0,0,green,50,2,52,0.0,5042,4.146568821896073
1.72,100,1,3.77,30,15.0,3.0,5.0,4.0,3.0,0,0,0,0,green,10,1,48,1.0,32168,3.884543645859239
5.67,20000,0,3.63,7242,2867.0,1406.0,1330.0,695.0,944.0,0,0,0,0,white,50,1,40,1.0,839882,4.103759813878616
6.0,100,1,3.31,13,3.0,4.0,3.0,0.0,3.0,0,0,0,0,blue,2,2,40,0.0,3515,3.983783783783784
6.0,100,1,4.31,13,8.0,3.0,1.0,0.0,1.0,0,0,0,0,black,4,2,41,0.0,25222,4.001546269130125
12.0,100,1,4.11,75,39.0,19.0,8.0,4.0,5.0,0,0,0,0,blue,50,3,40,0.0,7740,4.227260981912145
11.0,100,1,3.61,28,12.0,5.0,4.0,2.0,5.0,0,0,0,0,black,50,3,40,0.0,14291,4.184731649289763
12.0,50,0,4.17,18,9.0,5.0,3.0,0.0,1.0,0,0,0,0,white,50,3,37,1.0,71919,4.385294567499548
11.0,1000,1,3.58,483,199.0,83.0,79.0,44.0,78.0,0,0,0,0,blue,19,3,38,0.0,6364,4.132463859208046
8.0,1000,0,3.76,843,392.0,144.0,134.0,62.0,111.0,1,1,0,0,black,50,3,37,0.0,25752,4.256873252562908
5.0,100,0,3.7,10,4.0,2.0,2.0,1.0,1.0,0,0,0,0,green,4,1,42,0.0,35262,3.939481594918042
4.0,100,1,4.5,2,1.0,1.0,0.0,0.0,0.0,0,0,0,0,pink,1,1,20,0.0,2707,4.189139268562985
11.0,10000,0,3.28,2521,723.0,505.0,513.0,315.0,465.0,0,0,0,0,black,50,3,35,0.0,15502,4.115275448329248
12.0,50,0,4.24,17,9.0,6.0,0.0,1.0,1.0,0,0,0,0,multicolor,50,3,36,0.0,2647,3.8398186626369473
11.0,5000,0,3.26,692,217.0,125.0,128.0,68.0,154.0,0,0,0,0,red,50,3,37,1.0,4830,3.8430641821946168
8.0,50,0,3.88,8,5.0,1.0,0.0,0.0,2.0,0,0,0,0,yellow,1,2,25,1.0,334,3.736526946107785
7.0,10000,0,3.85,1193,550.0,257.0,171.0,86.0,129.0,0,0,0,0,multicolor,50,2,31,1.0,17816,4.179445442299057
8.0,100,0,3.87,91,40.0,24.0,13.0,3.0,11.0,0,0,0,0,red,43,3,25,0.0,11557,4.04006229990482
1.88,100,1,4.46,26,19.0,4.0,1.0,0.0,2.0,1,0,1,0,white,41,1,43,0.0,1373,4.007283321194465
11.0,1000,0,4.32,269,169.0,53.0,25.0,8.0,14.0,1,0,1,0,black,50,2,54,0.0,4811,4.194554146747038
9.0,100,0,3.55,33,10.0,10.0,5.0,4.0,4.0,0,0,0,0,white,50,3,39,0.0,9940,4.048993963782697
3.88,10000,0,3.66,585,246.0,105.0,107.0,43.0,84.0,0,0,0,0,red,50,1,41,0.0,35358,4.018157135584592
11.0,1000,0,2.99,228,59.0,38.0,36.0,32.0,63.0,0,0,0,0,red,50,2,17,0.0,5264,4.032864741641338
8.0,100,0,2.81,21,5.0,2.0,4.0,4.0,6.0,0,0,0,0,red,50,2,17,0.0,31,3.5806451612903225
5.65,1000,1,3.96,164,86.0,26.0,28.0,8.0,16.0,0,0,0,0,black,17,2,23,1.0,12309,4.045170200666179
8.0,100,0,3.97,29,18.0,1.0,5.0,1.0,4.0,0,0,0,0,white,1,2,33,1.0,239,3.882845188284519
2.0,10,0,4.8,5,4.0,1.0,0.0,0.0,0.0,0,0,0,0,white,2,1,35,0.0,42,3.6666666666666665
12.0,1000,0,4.25,215,136.0,32.0,23.0,13.0,11.0,0,0,0,0,pink,50,3,40,0.0,15076,4.084969487927832
1.66,100,1,3.75,20,8.0,5.0,4.0,0.0,3.0,0,0,0,0,purple,2,1,26,0.0,247,3.94331983805668
7.0,1000,0,3.27,601,208.0,94.0,91.0,66.0,142.0,0,0,0,0,white,10,2,9,0.0,16757,3.965387599212269
8.0,1000,0,3.12,341,106.0,45.0,62.0,39.0,89.0,0,0,0,0,blue,50,2,138,0.0,7858,3.9531687452277935
9.0,1000,1,4.03,248,127.0,59.0,26.0,15.0,21.0,0,0,0,0,blue,2,3,45,0.0,1722,3.9065040650406506
8.0,1000,1,3.69,294,128.0,57.0,44.0,20.0,45.0,0,0,0,0,white,50,2,36,0.0,821,3.766138855054811
14.0,1000,1,4.38,425,299.0,54.0,31.0,17.0,24.0,1,0,1,0,white,50,4,10,0.0,27175,3.966034958601656
8.0,1000,0,4.39,574,370.0,115.0,50.0,21.0,18.0,1,0,1,0,gray,50,3,52,0.0,5042,4.146568821896073
11.0,10000,1,3.98,397,219.0,63.0,46.0,25.0,44.0,0,0,0,0,blue,50,2,43,0.0,29615,3.9280094546682425
19.0,100,1,4.33,61,39.0,12.0,5.0,1.0,4.0,0,0,0,0,beige,50,6,38,0.0,487,4.234086242299795
7.0,50,0,4.0,4,3.0,0.0,0.0,0.0,1.0,0,0,0,0,blue,50,2,139,0.0,34,4.352941176470588
8.0,10000,1,3.61,2187,843.0,484.0,350.0,182.0,328.0,0,0,0,0,blue,20,2,38,0.0,70773,4.038319698189988
11.0,1000,1,3.69,113,55.0,16.0,14.0,8.0,20.0,0,0,0,0,pink,10,3,20,0.0,1403,3.895937277263008
12.0,1000,1,4.1,534,280.0,128.0,63.0,28.0,35.0,0,0,0,0,black,50,3,40,1.0,15540,4.241312741312742
2.0,100,1,3.67,12,5.0,3.0,1.0,1.0,2.0,0,0,0,0,pink,1,1,41,1.0,111,3.8018018018018016
8.0,100,1,3.37,19,9.0,2.0,1.0,1.0,6.0,0,0,0,0,blue,50,3,41,1.0,36033,3.965337329670025
8.0,100,1,4.05,114,55.0,30.0,16.0,6.0,7.0,0,0,0,0,yellow,40,3,18,0.0,231,3.7662337662337664
5.0,100,0,4.08,13,5.0,5.0,2.0,1.0,0.0,0,0,0,0,black,20,2,43,0.0,26018,3.8914213236989776
5.0,100,1,4.07,30,15.0,5.0,8.0,1.0,1.0,0,0,0,0,green,50,2,45,0.0,43876,4.089775731607257
13.0,100,0,3.74,54,23.0,14.0,5.0,4.0,8.0,0,0,0,0,yellow,50,3,41,1.0,4080,3.987990196078431
8.0,100,1,4.01,79,47.0,11.0,7.0,3.0,11.0,0,0,0,0,brown,1,3,17,0.0,131,3.854961832061069
5.86,100,1,4.55,76,57.0,9.0,7.0,1.0,2.0,0,0,0,0,black,1,2,23,0.0,96,4.364583333333333
7.0,5000,0,3.81,192,104.0,20.0,29.0,6.0,33.0,0,0,0,0,black,6,2,43,0.0,15348,4.013812874641647
2.0,10,0,4.8,5,4.0,1.0,0.0,0.0,0.0,0,0,0,0,white,2,1,35,1.0,42,3.6666666666666665
1.68,100,1,3.67,12,6.0,2.0,1.0,0.0,3.0,0,0,0,0,white,1,1,40,0.0,1047,3.956064947468959
8.0,100,0,4.07,58,27.0,18.0,7.0,2.0,4.0,0,0,0,0,multicolor,3,2,23,0.0,123,4.040650406504065
8.0,100,0,2.0,2,0.0,0.0,1.0,0.0,1.0,0,0,0,0,black,46,3,41,0.0,14676,4.07420278004906
8.0,1000,1,3.88,161,79.0,23.0,34.0,10.0,15.0,0,0,0,0,black,14,3,41,0.0,14780,3.950811907983762
12.0,1000,0,3.7,647,271.0,139.0,101.0,44.0,92.0,0,0,0,0,white,50,3,24,0.0,17471,3.952836128441417
2.0,100,1,3.1,30,8.0,7.0,3.0,4.0,8.0,0,0,0,0,pink,1,1,40,0.0,71,3.422535211267605
11.0,1000,0,3.63,118,48.0,17.0,27.0,13.0,13.0,0,0,0,0,black,50,3,42,0.0,626,3.702875399361022
8.0,10000,1,4.14,2604,1428.0,555.0,340.0,122.0,159.0,0,0,0,0,black,50,2,42,1.0,13399,4.077095305619823
16.0,100,0,3.93,46,22.0,12.0,4.0,3.0,5.0,0,0,0,0,black,18,5,32,0.0,19632,4.310666259168704
8.0,8,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,white,50,3,43,0.0,626,3.916932907348243
9.0,5000,1,4.41,1153,735.0,250.0,107.0,23.0,38.0,1,0,1,0,yellow,20,3,36,0.0,55499,4.138885385322258
11.0,5000,0,4.11,377,236.0,46.0,33.0,23.0,39.0,0,0,0,0,yellow,2,2,28,0.0,602,4.17109634551495
8.0,5000,1,3.71,346,148.0,68.0,53.0,34.0,43.0,0,0,0,0,pink,50,3,50,0.0,3053,3.8584998362266623
8.0,5000,1,4.26,1057,625.0,213.0,134.0,44.0,41.0,1,0,1,0,pink,50,3,27,1.0,7631,3.863844843401913
11.0,10000,0,3.65,2422,1056.0,419.0,375.0,190.0,382.0,0,0,0,0,white,50,3,46,0.0,78616,4.310432990739798
11.0,50,1,4.0,7,4.0,0.0,2.0,1.0,0.0,0,0,0,0,white,8,3,36,1.0,21,3.7142857142857135
17.0,1000,0,4.18,479,280.0,94.0,56.0,11.0,38.0,0,0,0,0,black,50,5,60,0.0,4778,4.180828798660527
7.0,10,0,1.5,2,0.0,0.0,0.0,1.0,1.0,0,0,0,0,white,50,2,43,1.0,397,3.858942065491184
2.8,1000,1,3.4,78,26.0,14.0,19.0,3.0,16.0,0,0,0,0,yellow,8,1,20,0.0,1281,4.018735362997658
8.0,50,1,3.43,7,3.0,0.0,2.0,1.0,1.0,0,0,0,0,gray,50,3,15,0.0,249,3.97991967871486
5.89,100,1,4.15,48,30.0,7.0,4.0,2.0,5.0,0,0,0,0,black,2,1,30,1.0,150,3.993333333333333
8.0,1000,0,3.4,94,34.0,14.0,18.0,12.0,16.0,0,0,0,0,gray,50,3,37,1.0,5281,4.023291043363
1.0,100,1,3.17,6,2.0,1.0,1.0,0.0,2.0,0,0,0,0,red,50,1,16,0.0,30,4.166666666666667
8.0,100,1,3.86,28,14.0,4.0,5.0,2.0,3.0,0,0,0,0,red,2,3,28,0.0,889,4.390326209223847
16.0,10000,0,3.87,770,381.0,134.0,110.0,66.0,79.0,0,0,0,0,blue,50,4,41,0.0,39381,4.066326401056347
6.0,100,0,3.4,5,2.0,0.0,2.0,0.0,1.0,0,0,0,0,yellow,50,2,14,0.0,112,3.625
2.71,100,1,4.33,12,8.0,2.0,1.0,0.0,1.0,0,0,0,0,white,2,1,37,1.0,576,4.114583333333333
8.0,10000,1,3.7,2441,1070.0,460.0,373.0,181.0,357.0,0,0,0,0,white,50,3,41,1.0,39381,4.066326401056347
16.0,5000,1,4.28,1612,976.0,328.0,162.0,70.0,76.0,1,0,1,0,black,9,5,39,1.0,228676,4.23090311182634
5.0,1000,0,3.85,279,133.0,59.0,32.0,23.0,32.0,0,0,0,0,blue,1,2,29,0.0,11078,4.043780465788048
11.0,5000,1,4.04,1571,867.0,275.0,190.0,99.0,140.0,0,0,0,0,white,50,3,46,0.0,47476,4.465350914146095
6.0,1000,1,3.68,895,356.0,198.0,157.0,70.0,114.0,0,0,0,0,black,5,2,39,0.0,25260,3.995605700712589
4.88,1000,0,4.0,16,8.0,1.0,6.0,1.0,0.0,0,0,0,0,white,4,1,41,0.0,130598,3.946790915634237
16.0,20000,0,4.27,2859,1736.0,573.0,281.0,111.0,158.0,1,0,1,0,black,50,5,10,0.0,18910,4.387414066631412
11.0,1000,1,3.43,70,28.0,12.0,8.0,6.0,16.0,0,0,0,0,purple,50,3,25,0.0,104,3.682692307692308
6.0,1000,0,3.41,106,35.0,19.0,22.0,14.0,16.0,0,0,0,0,pink,50,2,43,0.0,2044,4.00293542074364
5.0,1000,0,3.64,44,15.0,11.0,11.0,1.0,6.0,0,0,0,0,blue,50,2,43,0.0,13979,3.870734673438729
6.0,10000,0,4.06,1496,794.0,291.0,215.0,92.0,104.0,0,0,0,0,black,50,2,25,1.0,2359,4.188215345485375
6.0,1000,1,3.15,170,57.0,20.0,34.0,9.0,50.0,0,0,0,0,white,50,2,62,0.0,2510,4.197609561752988
14.0,10000,1,4.26,2107,1334.0,348.0,206.0,86.0,133.0,1,0,1,0,blue,50,4,44,1.0,20387,4.1934566145092464
6.0,10,0,2.33,3,1.0,0.0,0.0,0.0,2.0,0,0,0,0,blue,50,2,41,0.0,32394,3.9246774093968018
9.0,100,1,4.18,34,22.0,4.0,3.0,2.0,3.0,0,0,0,0,purple,19,3,27,0.0,1928,4.130186721991701
5.0,5000,1,4.1,478,281.0,77.0,51.0,23.0,46.0,0,0,0,0,purple,1,2,35,0.0,14095,4.089677190493083
7.0,20000,1,4.22,2019,1182.0,393.0,257.0,90.0,97.0,1,0,1,0,green,50,2,36,1.0,8501,4.164804140689331
9.0,100,0,4.4,15,9.0,4.0,1.0,1.0,0.0,0,0,0,0,purple,50,3,43,0.0,29615,3.9280094546682425
15.0,1000,1,3.5,497,184.0,93.0,92.0,44.0,84.0,0,0,0,0,black,50,4,41,1.0,3533,4.228700820832154
7.0,1000,0,3.75,68,28.0,16.0,11.0,5.0,8.0,0,0,0,0,black,41,2,135,0.0,331,3.930513595166163
13.0,1000,0,3.97,289,148.0,59.0,38.0,13.0,31.0,0,0,0,0,white,50,3,54,0.0,7034,4.060278646573784
7.0,100,1,3.89,27,11.0,7.0,5.0,3.0,1.0,0,0,0,0,red,50,2,35,0.0,88,4.0
4.0,5000,0,4.19,999,587.0,180.0,123.0,54.0,55.0,1,0,1,0,gray,50,1,41,0.0,225438,4.301120485454981
8.0,1000,0,3.61,233,91.0,57.0,28.0,17.0,40.0,0,0,0,0,pink,1,2,26,0.0,32858,3.88553776857995
14.0,1000,0,3.27,130,40.0,24.0,26.0,11.0,29.0,0,0,0,0,green,50,4,40,0.0,11900,4.150756302521009
8.0,1000,1,4.12,155,84.0,31.0,22.0,11.0,7.0,0,0,0,0,white,50,2,43,0.0,28295,3.8099664251634566
4.0,5000,1,4.3,825,530.0,136.0,82.0,34.0,43.0,1,0,1,0,yellow,50,1,48,0.0,12666,4.398310437391442
1.68,100,1,3.67,12,6.0,2.0,1.0,0.0,3.0,0,0,0,0,white,1,1,40,1.0,1047,3.956064947468959
11.0,10000,0,4.16,1780,975.0,406.0,210.0,94.0,95.0,1,1,0,0,black,5,2,72,0.0,19436,4.109024490635933
6.0,100,1,5.0,2,2.0,0.0,0.0,0.0,0.0,0,0,0,0,black,1,2,27,0.0,28,4.035714285714286
5.85,100,1,3.67,45,21.0,8.0,4.0,4.0,8.0,0,0,0,0,multicolor,50,1,45,0.0,1972,4.340770791075051
5.69,1000,0,3.74,76,30.0,17.0,15.0,7.0,7.0,0,0,0,0,yellow,3,2,20,0.0,161,4.074534161490683
5.71,20000,0,3.9,4657,2011.0,1127.0,849.0,360.0,310.0,0,0,0,0,blue,50,2,47,1.0,127966,4.197458699967179
9.0,1000,0,4.3,420,255.0,83.0,52.0,15.0,15.0,0,0,0,0,black,50,3,43,1.0,8404,4.246192289386007
12.0,5000,0,3.6,518,216.0,90.0,86.0,43.0,83.0,0,0,0,0,pink,50,3,43,0.0,13127,4.12394301820675
5.0,20000,0,4.19,7773,4220.0,1795.0,1098.0,351.0,309.0,1,0,1,0,black,9,1,38,0.0,10269,4.260005842827929
9.0,100,0,4.5,8,6.0,0.0,2.0,0.0,0.0,0,0,0,0,green,50,3,46,0.0,5988,3.945223780895124
8.0,100,1,4.05,114,55.0,30.0,16.0,6.0,7.0,0,0,0,0,yellow,40,3,18,1.0,231,3.7662337662337664
9.0,5000,1,3.75,1017,431.0,207.0,185.0,78.0,116.0,0,0,0,0,black,50,3,36,0.0,2359,4.058499364137346
7.0,1000,1,3.74,54,25.0,8.0,10.0,4.0,7.0,0,0,0,0,pink,50,2,41,1.0,36913,3.949421612981877
7.0,100,0,3.36,11,4.0,2.0,2.0,0.0,3.0,0,0,0,0,blue,50,2,21,0.0,8989,3.851930136833908
15.0,1000,0,3.88,854,431.0,156.0,106.0,59.0,102.0,0,0,0,0,blue,50,4,40,0.0,11354,3.893693852386824
8.0,10000,1,3.98,1612,777.0,367.0,241.0,112.0,115.0,0,0,0,0,black,50,3,42,1.0,35262,3.939481594918042
8.0,10,1,4.5,2,1.0,1.0,0.0,0.0,0.0,0,0,0,0,blue,50,2,33,0.0,173992,4.326463285668306
16.0,10000,1,4.25,1524,905.0,313.0,169.0,63.0,74.0,1,0,1,0,red,50,4,40,1.0,90105,4.201298485100716
8.0,5000,0,4.47,1038,720.0,176.0,75.0,41.0,26.0,1,0,1,0,black,50,3,48,0.0,5781,4.274865940148763
9.0,5000,1,4.08,1052,572.0,221.0,123.0,46.0,90.0,0,0,0,0,black,50,3,33,0.0,16013,4.108849060138637
8.0,5000,0,4.3,830,523.0,147.0,87.0,32.0,41.0,1,0,1,0,multicolor,50,3,36,1.0,9200,4.289673913043479
9.0,5000,0,4.08,1336,725.0,274.0,160.0,73.0,104.0,0,0,0,0,blue,3,3,36,0.0,12933,4.044769195082347
11.0,5000,0,3.56,402,168.0,69.0,56.0,37.0,72.0,0,0,0,0,black,50,3,41,0.0,20037,3.880071867045965
3.65,20000,1,3.93,4215,2184.0,717.0,605.0,271.0,438.0,0,0,0,0,brown,50,1,81,0.0,4570,4.196498905908096
4.67,100,1,2.88,82,18.0,11.0,21.0,7.0,25.0,0,0,0,0,blue,5,1,25,1.0,7497,4.079365079365079
11.0,1000,0,4.23,474,270.0,106.0,57.0,21.0,20.0,0,0,0,0,black,50,2,43,0.0,33855,3.917353418992764
8.0,1000,1,3.41,64,19.0,13.0,16.0,7.0,9.0,0,0,0,0,pink,1,3,36,0.0,942,3.475583864118896
8.0,1000,0,4.22,117,77.0,14.0,11.0,5.0,10.0,0,0,0,0,purple,50,3,41,0.0,23832,4.020434709634105
8.0,5000,1,3.6,983,394.0,182.0,172.0,92.0,143.0,0,0,0,0,red,4,3,139,0.0,4921,4.131070920544604
12.0,100,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,yellow,4,3,25,0.0,3,3.0
8.0,20000,0,3.92,3080,1542.0,573.0,448.0,212.0,305.0,0,0,0,0,blue,50,3,20,0.0,11854,4.094904673527923
6.0,1000,1,4.45,47,32.0,8.0,4.0,2.0,1.0,0,0,0,0,red,1,2,41,1.0,15812,3.855173286111814
8.0,50,0,5.0,2,2.0,0.0,0.0,0.0,0.0,0,0,0,0,yellow,5,2,23,1.0,127,3.874015748031496
2.69,100,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,purple,50,1,43,0.0,7218,4.247714048212801
1.67,100,1,3.59,32,13.0,6.0,4.0,5.0,4.0,1,0,0,1,orange,2,1,43,0.0,185,3.967567567567568
8.0,100,1,3.0,11,3.0,1.0,3.0,1.0,3.0,0,0,0,0,white,50,2,35,0.0,5768,4.484396671289876
6.0,100,0,3.0,4,0.0,2.0,1.0,0.0,1.0,0,0,0,0,white,50,2,17,0.0,5264,4.032864741641338
8.0,5000,1,3.66,581,230.0,120.0,107.0,52.0,72.0,0,0,0,0,white,50,2,32,1.0,12574,4.002226817241928
9.0,5000,1,3.8,501,217.0,96.0,102.0,42.0,44.0,0,0,0,0,white,50,3,43,1.0,11505,4.136723163841808
3.0,5000,0,4.17,788,466.0,149.0,77.0,35.0,61.0,0,0,0,0,blue,50,1,21,0.0,4191,4.30398472918158
3.0,100,1,3.63,8,4.0,1.0,1.0,0.0,2.0,0,0,0,0,black,3,1,26,1.0,1086,4.056169429097606
2.71,100,1,4.33,12,8.0,2.0,1.0,0.0,1.0,0,0,0,0,white,2,1,37,0.0,576,4.114583333333333
1.0,50,0,3.75,4,2.0,1.0,0.0,0.0,1.0,0,0,0,0,white,1,1,39,0.0,47,4.170212765957447
11.0,100,0,3.96,98,46.0,24.0,14.0,6.0,8.0,0,0,0,0,red,50,2,42,0.0,5070,4.2767258382643
6.0,50,1,4.0,4,2.0,1.0,0.0,1.0,0.0,0,0,0,0,blue,50,2,45,1.0,139788,4.166509285489456
16.0,100,0,3.41,27,11.0,5.0,3.0,0.0,8.0,0,0,0,0,black,50,4,39,0.0,9940,4.048993963782697
5.0,5000,0,3.76,669,289.0,136.0,115.0,52.0,77.0,0,0,0,0,white,18,2,48,1.0,32168,3.884543645859239
11.0,100,1,2.77,26,5.0,4.0,4.0,6.0,7.0,0,0,0,0,pink,3,2,49,0.0,99,3.5454545454545454
2.72,1000,1,3.63,116,50.0,18.0,17.0,17.0,14.0,0,0,0,0,blue,3,1,43,0.0,37375,4.179424749163879
7.0,1000,0,4.02,636,330.0,128.0,90.0,34.0,54.0,0,0,0,0,white,50,2,41,0.0,35358,4.018157135584592
3.81,1000,0,3.48,101,41.0,13.0,18.0,11.0,18.0,0,0,0,0,black,1,1,37,0.0,1012,3.983201581027668
11.0,100,1,4.14,37,20.0,7.0,6.0,3.0,1.0,0,0,0,0,red,50,3,41,0.0,9703,3.9707307018447904
6.0,100,1,3.99,160,79.0,39.0,17.0,12.0,13.0,0,0,0,0,brown,5,2,38,0.0,8776,4.153030993618961
9.0,100,1,3.14,28,8.0,6.0,3.0,4.0,7.0,0,0,0,0,blue,50,3,40,0.0,1472,3.5346467391304346
5.0,100,1,4.07,30,15.0,5.0,8.0,1.0,1.0,0,0,0,0,green,50,2,45,1.0,43876,4.089775731607257
8.0,10000,0,4.3,1858,1124.0,389.0,200.0,69.0,76.0,1,0,1,0,blue,50,3,41,0.0,19879,3.994718044167211
8.0,100,0,3.78,45,17.0,10.0,11.0,5.0,2.0,0,0,0,0,green,5,3,41,0.0,58154,3.8713588059290847
13.0,100,0,3.74,54,23.0,14.0,5.0,4.0,8.0,0,0,0,0,yellow,50,3,41,0.0,4080,3.987990196078431
11.0,100,0,4.39,23,14.0,7.0,0.0,1.0,1.0,0,0,0,0,green,50,3,40,1.0,7197,4.3609837432263445
15.0,5000,1,3.73,1072,467.0,220.0,163.0,73.0,149.0,0,0,0,0,green,50,4,28,0.0,24095,3.818634571487861
11.0,100,1,4.0,29,17.0,2.0,6.0,1.0,3.0,0,0,0,0,black,50,2,39,0.0,24564,3.928879661292949
2.81,100,1,3.5,8,2.0,4.0,0.0,0.0,2.0,0,0,0,0,black,1,1,35,0.0,126370,4.14695734747171
6.0,5000,0,4.24,1650,969.0,344.0,182.0,72.0,83.0,1,0,1,0,white,50,2,44,0.0,13308,4.155996393146979
5.66,1000,0,4.21,217,134.0,37.0,17.0,16.0,13.0,1,0,1,0,black,50,2,35,1.0,9857,4.053971796692705
6.0,10000,0,3.75,1238,537.0,264.0,187.0,91.0,159.0,0,0,0,0,black,50,2,31,1.0,5993,4.055231102953446
7.0,10000,1,4.19,1378,801.0,270.0,158.0,66.0,83.0,0,0,0,0,green,10,2,43,1.0,42919,4.105967054218412
14.0,100,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,blue,8,3,43,0.0,22711,3.8720443837787855
8.0,1000,0,4.05,152,76.0,39.0,18.0,6.0,13.0,0,0,0,0,white,50,2,24,0.0,466,3.892703862660944
9.0,10000,0,4.03,3024,1491.0,717.0,430.0,178.0,208.0,0,0,0,0,white,50,3,38,1.0,4295,4.208614668218859
7.0,100,0,4.46,52,35.0,9.0,5.0,3.0,0.0,0,0,0,0,gray,50,2,51,0.0,2199,4.236471123237836
3.72,1000,1,4.29,178,104.0,41.0,20.0,7.0,6.0,1,0,1,0,black,50,1,21,0.0,32318,4.350176372300266
3.81,5000,0,3.74,1444,591.0,308.0,275.0,115.0,155.0,0,0,0,0,red,50,1,41,0.0,139223,3.933581376640354
4.93,1000,1,3.36,83,28.0,13.0,17.0,11.0,14.0,0,0,0,0,pink,50,1,45,0.0,10600,3.8675471698113206
11.0,10000,1,4.05,1479,754.0,329.0,219.0,73.0,104.0,0,0,0,0,black,50,2,45,0.0,5816,3.936382393397524
6.0,1000,1,3.68,895,356.0,198.0,157.0,70.0,114.0,0,0,0,0,black,5,2,39,1.0,25260,3.995605700712589
7.0,50,0,3.0,2,0.0,1.0,0.0,1.0,0.0,0,0,0,0,blue,50,2,41,1.0,25222,4.001546269130125
16.0,5000,1,3.34,687,251.0,106.0,108.0,70.0,152.0,0,0,0,0,orange,20,4,26,0.0,2363,3.853575962759205
8.0,8,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,white,50,3,43,0.0,626,3.916932907348243
9.0,1000,0,4.07,201,114.0,36.0,22.0,9.0,20.0,0,0,0,0,black,50,3,55,0.0,5819,4.151916136793264
8.0,100,1,4.6,10,8.0,1.0,0.0,1.0,0.0,0,0,0,0,white,50,2,24,0.0,63,4.238095238095238
8.0,10000,1,3.82,1715,742.0,397.0,274.0,124.0,178.0,0,0,0,0,white,50,2,37,0.0,4907,4.240676584471164
5.0,100,1,3.67,6,4.0,0.0,0.0,0.0,2.0,0,0,0,0,black,1,2,43,0.0,15348,4.013812874641647
5.0,5000,1,3.51,747,270.0,138.0,157.0,64.0,118.0,0,0,0,0,gray,1,2,40,0.0,5019,4.069535764096433
14.0,1000,0,3.73,445,186.0,99.0,63.0,46.0,51.0,0,0,0,0,white,50,3,43,0.0,4622,4.014063176114236
14.0,1,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,green,5,4,27,0.0,1134,3.955908289241623
2.8,100,1,3.17,6,1.0,1.0,3.0,0.0,1.0,0,0,0,0,gray,10,1,44,0.0,4595,4.258106637649619
8.0,10000,0,3.96,1559,786.0,304.0,223.0,109.0,137.0,0,0,0,0,white,50,2,41,0.0,5316,4.224604966139955
11.0,10,0,3.33,3,0.0,2.0,0.0,1.0,0.0,0,0,0,0,white,3,3,33,0.0,47,3.914893617021277
